"游戏编号","回合编号","说书人编号","说书人卡牌","提示词","提示词长度","回合结果","票数集中度","玩家编号","手牌","提交卡牌","投票目标","是否猜中","说书人得分","本回合得分","累计总分","是否获胜"
"game_10","game_10_round_03","AI_Bob","card_000x","星球的回声","5","部分猜中","0.6667","AI_Carol","mock_37|card_000w|mock_39|card_000v|card_000t|card_000r","mock_39","card_0001","否","0","0","6","是"
"game_10","game_10_round_04","AI_Carol","mock_40","梦境的回声","5","部分猜中","0.6667","you","card_0002|card_0008|card_000a|card_0009|card_0006|card_0004","card_0008","mock_40","是","0","4","9","否"
"game_10","game_10_round_04","AI_Carol","mock_40","梦境的回声","5","部分猜中","0.6667","AI_Alice","card_000i|card_000g|card_000h|card_000b|card_000z|card_000e","card_000b","card_0008","否","0","0","5","否"
"game_10","game_10_round_04","AI_Carol","mock_40","梦境的回声","5","部分猜中","0.6667","AI_Bob","card_000p|card_000l|card_000o|card_000n|card_000k|card_000j","card_000o","mock_40","是","0","3","14","否"
"game_10","game_10_round_04","AI_Carol","mock_40","梦境的回声","5","部分猜中","0.6667","AI_Carol","mock_37|card_000w|card_000v|card_000t|card_000r|mock_40","mock_40","","","3","3","9","是"
"game_10","game_10_round_05","you","card_0003","宇宙的回声","5","部分猜中","0.3333","you","card_0002|card_000a|card_0009|card_0006|card_0004|card_0003","card_0003","","","3","3","12","否"
"game_10","game_10_round_05","you","card_0003","宇宙的回声","5","部分猜中","0.3333","AI_Alice","card_000i|card_000g|card_000h|card_000z|card_000e|card_000d","card_000h","card_000j","否","0","0","5","否"
"game_10","game_10_round_05","you","card_0003","宇宙的回声","5","部分猜中","0.3333","AI_Bob","card_000p|card_000l|card_000n|card_000k|card_000j|card_000m","card_000j","card_000v","否","0","1","15","否"
"game_10","game_10_round_05","you","card_0003","宇宙的回声","5","部分猜中","0.3333","AI_Carol","mock_37|card_000w|card_000v|card_000t|card_000r|card_000u","card_000v","card_0003","是","0","4","13","是"
"game_10","game_10_round_06","AI_Alice","card_000g","风暴的回声","5","部分猜中","0.6667","you","card_0002|card_000a|card_0009|card_0006|card_0004|card_0005","card_0009","card_000g","是","0","3","15","否"
"game_10","game_10_round_06","AI_Alice","card_000g","风暴的回声","5","部分猜中","0.6667","AI_Alice","card_000i|card_000z|card_000e|card_000d|card_000c|card_000g","card_000g","","","3","3","8","否"
"game_10","game_10_round_06","AI_Alice","card_000g","风暴的回声","5","部分猜中","0.6667","AI_Bob","card_000p|card_000l|card_000n|card_000k|card_000m|card_000x","card_000x","card_000t","否","0","0","15","否"
"game_10","game_10_round_06","AI_Alice","card_000g","风暴的回声","5","部分猜中","0.6667","AI_Carol","mock_37|card_000w|card_000t|card_000r|card_000u|mock_38","card_000t","card_000g","是","0","4","17","是"
"game_10","game_10_round_07","AI_Bob","card_000o","回声的回声","5","部分猜中","0.6667","you","card_0002|card_000a|card_0006|card_0004|card_0005|card_0003","card_0002","card_000u","否","0","0","15","否"
"game_10","game_10_round_07","AI_Bob","card_000o","回声的回声","5","部分猜中","0.6667","AI_Alice","card_000i|card_000z|card_000e|card_000d|card_000c|card_000f","card_000z","card_000o","是","0","3","11","否"
"game_10","game_10_round_07","AI_Bob","card_000o","回声的回声","5","部分猜中","0.6667","AI_Bob","card_000p|card_000l|card_000n|card_000k|card_000m|card_000o","card_000o","","","3","3","18","否"
"game_10","game_10_round_07","AI_Bob","card_000o","回声的回声","5","部分猜中","0.6667","AI_Carol","mock_37|card_000w|card_000r|card_000u|mock_38|mock_39","card_000u","card_000o","是","0","4","21","是"
"game_10","game_10_round_08","AI_Carol","mock_38","梦境的回声","5","无人猜中","0.6667","you","card_000a|card_0006|card_0004|card_0005|card_0003|card_0008","card_0003","card_000n","否","0","3","18","否"
"game_10","game_10_round_08","AI_Carol","mock_38","梦境的回声","5","无人猜中","0.6667","AI_Alice","card_000i|card_000e|card_000d|card_000c|card_000f|card_0010","card_000e","card_000n","否","0","2","13","否"
"game_10","game_10_round_08","AI_Carol","mock_38","梦境的回声","5","无人猜中","0.6667","AI_Bob","card_000p|card_000l|card_000n|card_000k|card_000m|card_000j","card_000n","card_0003","否","0","4","22","否"
"game_10","game_10_round_08","AI_Carol","mock_38","梦境的回声","5","无人猜中","0.6667","AI_Carol","mock_37|card_000w|card_000r|mock_39|card_000s|mock_38","mock_38","","","0","0","21","是"
"game_10","game_10_round_09","you","card_0006","玻璃的回声","5","部分猜中","0.3333","you","card_000a|card_0006|card_0004|card_0005|card_0008|card_0001","card_0006","","","3","3","21","否"
"game_10","game_10_round_09","you","card_0006","玻璃的回声","5","部分猜中","0.3333","AI_Alice","card_000i|card_000d|card_000c|card_000f|card_0010|card_000h","card_000i","card_000w","否","0","1","14","否"
"game_10","game_10_round_09","you","card_0006","玻璃的回声","5","部分猜中","0.3333","AI_Bob","card_000p|card_000l|card_000k|card_000m|card_000j|card_000y","card_000y","card_000i","否","0","0","22","否"
"game_10","game_10_round_09","you","card_0006","玻璃的回声","5","部分猜中","0.3333","AI_Carol","mock_37|card_000w|card_000r|mock_39|card_000s|card_000v","card_000w","card_0006","是","0","4","25","是"
"game_10","game_10_round_10","AI_Alice","card_000f","海底的回声","5","部分猜中","0.6667","you","card_000a|card_0004|card_0005|card_0008|card_0001|card_0007","card_0001","mock_39","否","0","0","21","否"
"game_10","game_10_round_10","AI_Alice","card_000f","海底的回声","5","部分猜中","0.6667","AI_Alice","card_000d|card_000c|card_0010|card_000h|card_000b|card_000f","card_000f","","","3","3","17","否"
"game_10","game_10_round_10","AI_Alice","card_000f","海底的回声","5","部分猜中","0.6667","AI_Bob","card_000p|card_000l|card_000k|card_000m|card_000j|card_000q","card_000j","card_000f","是","0","3","25","否"
"game_10","game_10_round_10","AI_Alice","card_000f","海底的回声","5","部分猜中","0.6667","AI_Carol","mock_37|card_000r|mock_39|card_000s|card_000v|mock_40","mock_39","card_000f","是","0","4","29","是"
"game_10","game_10_round_11","AI_Bob","card_000k","梦游的回声","5","全员猜中","1","you","card_000a|card_0004|card_0005|card_0008|card_0007|card_0002","card_0005","card_000k","是","0","2","23","否"
"game_10","game_10_round_11","AI_Bob","card_000k","梦游的回声","5","全员猜中","1","AI_Alice","card_000d|card_000c|card_0010|card_000h|card_000b|card_000i","card_000i","card_000k","是","0","2","19","否"
"game_10","game_10_round_11","AI_Bob","card_000k","梦游的回声","5","全员猜中","1","AI_Bob","card_000p|card_000l|card_000m|card_000q|card_000n|card_000k","card_000k","","","0","0","25","否"
"game_10","game_10_round_11","AI_Bob","card_000k","梦游的回声","5","全员猜中","1","AI_Carol","mock_37|card_000r|card_000s|card_000v|mock_40|card_000u","card_000v","card_000k","是","0","2","31","是"
